ChargeThreshold_fC,Probability,CrossSection_cm2
0.0013937962723447796,0.9985189607339141,3.994075842935657e-10
0.0014436197898047018,0.9985189607339141,3.994075842935657e-10
0.001495224330030528,0.9985189510041742,3.9940758040166975e-10
0.0015486735585813025,0.9985189510041742,3.9940758040166975e-10
0.0016040334168451558,0.9985189510041742,3.9940758040166975e-10
0.0016613722033925157,0.9985189510041742,3.9940758040166975e-10
0.0017207606582374279,0.9985189510041742,3.9940758040166975e-10
0.0017822720501109376,0.9985189510041742,3.9940758040166975e-10
0.0018459822668541964,0.9985189510041742,3.9940758040166975e-10
0.0019119699090428142,0.9985189510041742,3.9940758040166975e-10
0.0019803163869579698,0.9985189510041742,3.9940758040166975e-10
0.0020511060210239166,0.9985189510041742,3.9940758040166975e-10
0.002124426145835784,0.9985088028041742,3.9940352112166973e-10
0.0022003672179060217,0.9985088028041742,3.9940352112166973e-10
0.002279022927262418,0.9984985684041742,3.9939942736166973e-10
0.0023604903130353726,0.9984985684041742,3.9939942736166973e-10
0.0024448698831770273,0.9984985684041742,3.9939942736166973e-10
0.0025322657384599405,0.9984985684041742,3.9939942736166973e-10
0.0026227857009083044,0.9984985684041742,3.9939942736166973e-10
0.00271654144682015,0.9984985684041742,3.9939942736166973e-10
0.002813648644544642,0.9984985684041742,3.9939942736166973e-10
0.0029142270971844395,0.9984985684041742,3.9939942736166973e-10
0.0030184008903991967,0.9984985684041742,3.9939942736166973e-10
0.0031262985454925396,0.9984884050041741,3.993953620016697e-10
0.0032380531779713844,0.9984781598041741,3.9939126392166973e-10
0.0033538026617732073,0.9984781598041741,3.9939126392166973e-10
0.003473689799363896,0.9984679979041741,3.993871991616697e-10
0.003597862497916029,0.9984679979041741,3.993871991616697e-10
0.003726473951784929,0.9984679979041741,3.993871991616697e-10
0.0038596828315076133,0.9984679979041741,3.993871991616697e-10
0.003997653479557825,0.998457714904174,3.9938308596166965e-10
0.004140556113098655,0.998457714904174,3.9938308596166965e-10
0.0042885670339828826,0.998447468904174,3.993789875616697e-10
0.004441868846260105,0.998447468904174,3.993789875616697e-10
0.004600650681459028,0.998447468904174,3.993789875616697e-10
0.004765108431922841,0.998447468904174,3.993789875616697e-10
0.004935444992485543,0.9984372279041741,3.993748911616697e-10
0.005111870510787374,0.998426968104174,3.9937078724166966e-10
0.005294602646538179,0.998416710304174,3.9936668412166965e-10
0.005483866840048579,0.998406523704174,3.993626094816697e-10
0.005679896590360221,0.998406523704174,3.993626094816697e-10
0.0058829337433182255,0.998396316604174,3.993585266416697e-10
0.006093228789941273,0.9983861306041741,3.9935445224166974e-10
0.00631104117545742,0.9983861306041741,3.9935445224166974e-10
0.006536639619386895,0.9983758497041741,3.9935033988166973e-10
0.0067703024470667636,0.9983758497041741,3.9935033988166973e-10
0.007012317933026492,0.9983758497041741,3.9935033988166973e-10
0.0072629846566380435,0.9983656241068543,3.9934624964274174e-10
0.007522611870479258,0.9983348739068542,3.9933394956274175e-10
0.007791519881864961,0.9983143911068542,3.993257564427417e-10
0.008070040448016536,0.9983143911068542,3.993257564427417e-10
0.008358517185357498,0.9983143813363342,3.9932575253453376e-10
0.008657305993439987,0.9983041355760442,3.993216542304178e-10
0.008966775494025182,0.9982836584760442,3.9931346339041775e-10
0.009287307485859384,0.9982836584760442,3.9931346339041775e-10
0.009619297415706822,0.9982734077760442,3.9930936311041777e-10
0.009963154866220287,0.9982734077760442,3.9930936311041777e-10
0.01031930406125145,0.9982632376487242,3.993052950594897e-10
0.010688184389224387,0.9982632376487242,3.993052950594897e-10
0.01107025094521791,0.9982529852487242,3.9930119409948973e-10
0.011465975092425513,0.9982427166487242,3.9929708665948974e-10
0.01187584504368563,0.9982325111858142,3.9929300447432576e-10
